id,level,skill,lesson,type,prompt,opt_a,opt_a_correct,opt_a_why,opt_b,opt_b_correct,opt_b_why,opt_c,opt_c_correct,opt_c_why,opt_d,opt_d_correct,opt_d_why,accepted,explanation,grammar_note,tags
b1-011,B1,grammar,prefix-ter,mcq,"Which is NOT a job of the ter- prefix?",marking the future tense,true,"Correct - ter- never marks tense; Malay has no tenses.",showing an accidental action,false,"ter- does do this, as in terlupa.",forming a superlative,false,"ter- does do this, as in terbaik.",showing ability with tidak,false,"ter- does do this, as in tidak terangkat.",,"ter- marks accidental actions, superlatives and ability - but never tense.",prefix-ter,affix
b1-012,B1,affix,prefix-ter,text,"Make the accidental verb meaning I forgot, using ter- with the root lupa",,,,,,,,,,,,,terlupa|saya terlupa,"lupa plus ter- gives terlupa - forgot accidentally.",prefix-ter,affix
b1-013,B1,grammar,aspect,mcq,"What does sudah mean?",already / done,true,"Correct - sudah marks a completed action.",not yet,false,"Not yet is belum.",will,false,"Will is akan.",still,false,"Still is masih.",,"sudah marks something already done.",aspect-markers,grammar
b1-014,B1,grammar,aspect,mcq,"What does belum mean?",not yet,true,"Correct - belum means not yet.",already,false,"Already is sudah.",now,false,"Now is sekarang.",always,false,"Always is sentiasa.",,"belum means the action has not happened yet.",aspect-markers,grammar
b1-015,B1,grammar,aspect,mcq,"What does Saya sedang makan mean?",I am eating right now,true,"Correct - sedang marks an action in progress.",I already ate,false,"That would use sudah.",I will eat,false,"That would use akan.",I never eat,false,"That would use tidak pernah.",,"sedang marks an action in progress, like English -ing.",aspect-markers,grammar
b1-016,B1,grammar,aspect,mcq,"The marker akan shows that an action is...",in the future,true,"Correct - akan means will or going to.",in the past,false,"A completed past uses sudah or telah.",a question,false,"akan does not form questions.",impossible,false,"akan does not mean impossible.",,"akan marks the future: Saya akan pergi means I will go.",aspect-markers,grammar
b1-017,B1,grammar,aspect,mcq,"What does pernah mean?",have done before / ever,true,"Correct - pernah marks past experience.",never,false,"Never is tidak pernah.",will,false,"Will is akan.",now,false,"Now is sekarang.",,"pernah marks experience: Saya pernah ke Melaka means I have been to Melaka.",aspect-markers,grammar
b1-018,B1,grammar,conjunctions,mcq,"What does kerana mean?",because,true,"Correct - kerana gives a reason.",but,false,"But is tetapi.",although,false,"Although is walaupun.",so,false,"So is jadi.",,"kerana (or sebab) means because.",conjunctions,grammar
b1-019,B1,grammar,conjunctions,mcq,"What does walaupun mean?",although,true,"Correct - walaupun concedes a point.",because,false,"Because is kerana.",and,false,"And is dan.",or,false,"Or is atau.",,"walaupun (or meskipun) means although.",conjunctions,grammar
b1-020,B1,grammar,conjunctions,mcq,"Which word means so that?",supaya,true,"Correct - supaya (or agar) means so that.",kerana,false,"kerana means because.",tetapi,false,"tetapi means but.",atau,false,"atau means or.",,"supaya and agar both mean so that, giving a purpose.",conjunctions,grammar
b1-021,B1,grammar,conjunctions,mcq,"Which word means but?",tetapi,true,"Correct - tetapi (spoken: tapi) means but.",dan,false,"dan means and.",atau,false,"atau means or.",jadi,false,"jadi means so.",,"tetapi means but; the colloquial form is tapi.",conjunctions,grammar
b1-022,B1,grammar,relative-yang,mcq,"In orang yang tinggi, the word yang links the noun to...",a description,true,"Correct - yang introduces a description of the noun.",a number,false,"yang does not mark number.",a verb tense,false,"Malay has no tense.",a place,false,"yang is not a location word.",,"yang links a noun to its description: orang yang tinggi means the tall person.",relative-yang,grammar
b1-023,B1,grammar,relative-yang,mcq,"How do you say the book that I bought?",buku yang saya beli,true,"Correct - noun, then yang, then the description.",buku saya yang beli,false,"yang must come right after the noun buku.",yang buku saya beli,false,"yang cannot start the phrase.",buku beli yang saya,false,"The word order is wrong.",,"The pattern is noun plus yang plus description: buku yang saya beli.",relative-yang,grammar
b1-024,B1,grammar,relative-yang,mcq,"What does yang merah mean?",the red one,true,"Correct - yang plus an adjective means the ... one.",very red,false,"Very red would be sangat merah.",not red,false,"Not red would be tidak merah.",will be red,false,"yang does not mark tense.",,"yang plus an adjective picks out the ... one: yang merah means the red one.",relative-yang,grammar
b1-025,B1,grammar,relative-yang,text,"Translate to Malay: the person who is tall",,,,,,,,,,,,,orang yang tinggi,"orang (person) plus yang plus tinggi (tall).",relative-yang,grammar
b1-026,B1,affix,suffix-kan,mcq,"Which sentence is correct?","Tolong hantarkan surat ini kepada pengarah.",true,"Correct - hantarkan takes a direct object (surat) and the benefactive sense fits.","Tolong hantari surat ini kepada pengarah.",false,"hantari is wrong; -i would make the object a place, not the thing sent.","Tolong berhantar surat ini kepada pengarah.",false,"berhantar is not a standard transitive verb here.","Tolong terhantar surat ini kepada pengarah.",false,"terhantar means accidentally sent and cannot take a command.",,"For sending a thing to someone, hantarkan (with -kan) is the correct transitive form.",affix-me-kan,affix
b1-027,B1,affix,suffix-kan,mcq,"Compare: menaikkan vs menaiki. Which meaning is right?","menaikkan harga means to raise the price; menaiki bas means to board a bus.",true,"Correct - -kan causes the rise; -i acts on the thing you get on.","menaikkan harga means to board a price; menaiki bas means to raise a bus.",false,"The meanings are swapped.","Both verbs mean exactly the same thing.",false,"They differ: -kan is causative, -i is locative.","menaiki always means to lower something.",false,"menaiki never means to lower; the root naik means to go up.",,"menaikkan = make something go up (causative); menaiki = get on/ride something (locative).",affix-me-kan,affix
b1-028,B1,grammar,suffix-kan,fill_blank,"Fill in the blank: Dia ___ wang itu di atas meja. (He put the money on the table)",,,,,,,,,,,,,meletakkan,"letak plus -kan gives meletakkan, to place something somewhere.",affix-me-kan,affix
b1-029,B1,affix,suffix-kan,text,"Translate to Malay: Please explain this matter to me.",,,,,,,,,,,,,tolong jelaskan perkara ini kepada saya|sila jelaskan perkara ini kepada saya,"jelaskan (jelas plus -kan) means to make clear; tolong or sila softens the request.",affix-me-kan,affix
b1-030,B1,affix,suffix-kan,text,"Translate to Malay: My mother cooked rice for me.",,,,,,,,,,,,,emak saya memasakkan saya nasi|ibu saya memasakkan saya nasi|emak memasakkan saya nasi,"memasakkan uses the benefactive -kan: to cook for someone.",affix-me-kan,affix
b1-031,B1,affix,suffix-kan,word_order,"Arrange to mean He returned the book to the library: itu / mengembalikan / dia / ke / perpustakaan / buku",,,,,,,,,,,,,dia mengembalikan buku itu ke perpustakaan,"mengembalikan (kembali plus -kan) means to return something; the order is subject, verb, object, place.",affix-me-kan,affix
b1-032,B1,grammar,suffix-kan,mcq,"Which sentence contains a mistake?","Dia membesari syarikat itu tahun lepas.",true,"Correct - this is the mistake; to enlarge a company you need membesarkan, not membesari.","Dia membesarkan syarikat itu tahun lepas.",false,"This is correct - membesarkan means to expand or enlarge.","Mereka membersihkan bilik itu.",false,"This is correct - membersihkan means to clean something.","Saya membetulkan kesilapan itu.",false,"This is correct - membetulkan means to correct something.",,"For to enlarge, the causative membesarkan is needed; membesari is not standard.",affix-me-kan,affix
b1-033,B1,affix,suffix-kan,mcq,"From the root tidur, what does menidurkan mean?",to put someone to sleep,true,"Correct - the causative -kan makes someone sleep.",to sleep,false,"To sleep is just tidur.",to be sleepy,false,"Sleepy is mengantuk.",a bed,false,"A bed is katil.",,"menidurkan means to make someone sleep, a causative use of -kan.",affix-me-kan,affix
b1-034,B1,affix,suffix-kan,fill_blank,"Fill in the blank: Jurulatih itu ___ pemain baharu kepada pasukan. (introduced the new player to the team)",,,,,,,,,,,,,memperkenalkan,"memperkenalkan means to introduce; it is built from kenal with memper- and -kan.",affix-me-kan,affix
b1-035,B1,affix,suffix-i,mcq,"Which sentence is correct?","Pengarah menandatangani surat itu.",true,"Correct - menandatangani (to sign) takes the document as object with -i.","Pengarah menandatangankan surat itu.",false,"menandatangankan is not the standard form for signing a document.","Pengarah bertandatangan surat itu.",false,"bertandatangan cannot take a direct object like this.","Pengarah tertandatangan surat itu.",false,"tertandatangan would mean accidentally signed and is wrong here.",,"To sign a document, the standard verb is menandatangani, using -i.",affix-me-i,affix
b1-036,B1,affix,suffix-i,mcq,"Compare menanam and menanami. Which is right?","menanami kebun means to plant the garden (with crops); menanam pokok means to plant a tree.",true,"Correct - -i marks the place planted; the bare verb takes the thing planted.","menanami pokok means to plant a tree.",false,"menanami needs a place as object, not the plant itself.","menanam kebun is the only correct phrase.",false,"menanam takes the thing planted; for the place, menanami is used.","Both verbs always mean to dig.",false,"The root tanam means to plant, not to dig.",,"menanam takes the plant; menanami takes the place that gets planted.",affix-me-i,affix
b1-037,B1,grammar,suffix-i,fill_blank,"Fill in the blank: Ramai pelancong ___ pulau itu setiap tahun. (visit that island)",,,,,,,,,,,,,mengunjungi,"mengunjungi (kunjung plus -i) means to visit a place or person.",affix-me-i,affix
b1-038,B1,affix,suffix-i,text,"Translate to Malay: The students obey the teacher.",,,,,,,,,,,,,pelajar mematuhi guru itu|murid mematuhi guru itu|para pelajar mematuhi guru itu,"mematuhi (patuh plus -i) means to obey or comply with.",affix-me-i,affix
b1-039,B1,affix,suffix-i,text,"Translate to Malay: We must love our country.",,,,,,,,,,,,,kita mesti mencintai negara kita|kita perlu mencintai negara kita|kita harus mencintai negara kita,"mencintai (cinta plus -i) means to love; mesti, perlu or harus all express must.",affix-me-i,affix
b1-040,B1,affix,suffix-i,word_order,"Arrange to mean The committee chaired the meeting: itu / mempengerusikan / jawatankuasa / mesyuarat",,,,,,,,,,,,,jawatankuasa itu mempengerusikan mesyuarat,"mempengerusikan means to chair a meeting; the order is subject, verb, object.",affix-me-i,affix
b1-041,B1,grammar,suffix-i,mcq,"Which sentence contains a mistake?","Air sungai itu menggenangi sawah padi.",false,"This is correct - menggenangi means to flood a place, taking the place as object.","Hujan lebat membasahi pakaian saya.",false,"This is correct - membasahi means to wet something.","Dia memasukkan kunci ke dalam laci.",false,"This is correct - memasukkan means to put something in.","Dia memasuki buku ke dalam beg.",true,"Correct - this is the mistake; to put a book in, use memasukkan, not memasuki.",,"memasuki means to enter a place; to put something in, the verb is memasukkan.",affix-me-i,affix
b1-042,B1,affix,suffix-i,mcq,"From the root duduk, what does menduduki mean?","to occupy (a seat, position or place)",true,"Correct - menduduki acts on the place or position occupied.",to make someone sit,false,"That would be mendudukkan.",to stand,false,"To stand is berdiri.",a chair,false,"A chair is kerusi.",,"menduduki means to occupy a place or position; mendudukkan means to seat someone.",affix-me-i,affix
b1-043,B1,grammar,prefix-ter,mcq,"Which sentence is correct?","Saya tidak terangkat kotak yang berat itu.",true,"Correct - ter- with tidak expresses inability: I could not lift it.","Saya tidak mengangkat boleh kotak itu.",false,"The word order of boleh is wrong and awkward.","Saya tidak terangkatkan kotak itu.",false,"The -kan suffix does not combine with the ter- ability sense here.","Saya tidak berangkat kotak yang berat itu.",false,"berangkat means to depart, not to lift.",,"tidak ter- plus a root expresses inability: tidak terangkat means cannot be lifted.",prefix-ter,affix
b1-044,B1,grammar,prefix-ter,mcq,"In Pintu itu terbuka, what does terbuka most likely mean?",is open (in a resulting state),true,"Correct - ter- here marks a state, often with no clear agent: the door is open.",will open,false,"ter- never marks the future.",closes,false,"To close is menutup; terbuka relates to open.",opener,false,"ter- does not form a doer noun.",,"ter- can mark a resultant state: terbuka means is (already) open.",prefix-ter,affix
b1-045,B1,grammar,prefix-ter,fill_blank,"Fill in the blank: Dia ___ kerana terlalu letih, lalu jatuh. (slipped accidentally)",,,,,,,,,,,,,tergelincir,"tergelincir uses ter- for an accidental action: slipped without meaning to.",prefix-ter,affix
b1-046,B1,affix,prefix-ter,text,"Translate to Malay: This is the best restaurant in town.",,,,,,,,,,,,,ini restoran terbaik di bandar|ini ialah restoran terbaik di bandar|ini adalah restoran terbaik di bandar,"terbaik uses ter- plus baik to form the superlative best.",prefix-ter,affix
b1-047,B1,affix,prefix-ter,text,"Translate to Malay: I accidentally stepped on the cat.",,,,,,,,,,,,,saya terpijak kucing itu|saya tterpijak kucing,"terpijak uses ter- to mark an accidental action: stepped on without intending to.",prefix-ter,affix
b1-048,B1,grammar,prefix-ter,mcq,"Which sentence contains a mistake?","Gunung itu ialah yang tertinggi di negara ini.",false,"This is correct - tertinggi is the superlative highest.","Saya terlupa membawa dompet saya.",false,"This is correct - terlupa means forgot accidentally.","Esok dia terpergi ke Ipoh.",true,"Correct - this is the mistake; the future is shown by akan, not ter-.","Cawan itu terjatuh dari meja.",false,"This is correct - terjatuh means fell accidentally.",,"ter- never marks the future; a planned future trip uses akan pergi.",prefix-ter,affix
b1-049,B1,grammar,prefix-ter,word_order,"Arrange to mean The novel was written by a famous author: terkenal / itu / oleh / novel / penulis / ditulis",,,,,,,,,,,,,novel itu ditulis oleh penulis terkenal,"terkenal (ter- plus kenal) means famous; ditulis is the passive of tulis.",prefix-ter,affix
b1-050,B1,grammar,prefix-ter,mcq,"What is the difference between terbaik and paling baik?",They mean the same thing - both are the superlative best,true,"Correct - terbaik and paling baik are interchangeable ways to say best.",terbaik means worst,false,"terbaik means best; the root is baik (good).",paling baik means accidentally good,false,"paling marks the superlative, not an accident.",terbaik is the future of baik,false,"ter- does not mark tense.",,"The superlative can be formed with ter- (terbaik) or with paling (paling baik).",prefix-ter,affix
b1-051,B1,affix,prefix-ter,fill_blank,"Fill in the blank: Buku ini ___ tebal antara semua buku di rak ini. (the thickest)",,,,,,,,,,,,,tertebal,"tertebal uses ter- plus tebal to form the superlative thickest.",prefix-ter,affix
b1-052,B1,grammar,aspect,mcq,"What is the key difference between sudah and pernah?","sudah marks a completed action; pernah marks having the experience at least once.",true,"Correct - sudah says it is done; pernah says it has happened before.","They mean exactly the same thing.",false,"They differ: sudah is completion, pernah is experience.","pernah marks the future.",false,"The future is akan; pernah is about past experience.","sudah means not yet.",false,"Not yet is belum; sudah means already.",,"sudah = already done; pernah = have ever done it (experience).",aspect-markers,grammar
b1-053,B1,grammar,aspect,mcq,"Which sentence is correct for I have already eaten?","Saya sudah makan.",true,"Correct - sudah marks the action as completed.","Saya akan makan.",false,"akan means will eat, the future, not already.","Saya belum makan.",false,"belum means have not eaten yet.","Saya sedang makan.",false,"sedang means am eating right now.",,"sudah marks a completed action: Saya sudah makan means I have already eaten.",aspect-markers,grammar
b1-054,B1,grammar,aspect,mcq,"Which sentence contains a mistake?","Dia masih belum tiba di pejabat.",false,"This is correct - masih belum means still has not yet.","Saya sudah pernah ke Jepun.",false,"This is correct - sudah pernah emphasises past experience naturally.","Mereka akan sudah pulang esok.",true,"Correct - this is the mistake; akan (future) and sudah (completed) clash in this order.","Kami sedang menunggu bas sekarang.",false,"This is correct - sedang marks an action in progress.",,"akan and sudah contradict each other; you cannot mark something as future and already done.",aspect-markers,grammar
b1-055,B1,grammar,aspect,fill_blank,"Fill in the blank: Jangan risau, saya ___ menyiapkan laporan itu. (still in the process of)",,,,,,,,,,,,,sedang,"sedang marks an action in progress: still doing it now.",aspect-markers,grammar
b1-056,B1,grammar,aspect,mcq,"Choose the best word: Saya ___ pergi ke Sabah, jadi saya tidak tahu tempat itu.","tidak pernah",true,"Correct - tidak pernah means never (no such experience), which fits the reason given.",sudah,false,"sudah means already, which contradicts not knowing the place.",sedang,false,"sedang means currently, which does not fit a lack of experience.",akan,false,"akan means will, the future, which does not explain present unfamiliarity.",,"tidak pernah means never have; it explains why the speaker does not know the place.",aspect-markers,grammar
b1-057,B1,grammar,aspect,mcq,"What is the difference between sudah and telah?","They both mark completion; telah is more formal and common in writing.",true,"Correct - telah and sudah both mean already, but telah is more formal.","telah marks the future.",false,"telah marks completion, not the future.","sudah means never.",false,"Never is tidak pernah; sudah means already.","telah means not yet.",false,"Not yet is belum.",,"sudah and telah both mark completion; telah sounds more formal and is common in writing.",aspect-markers,grammar
b1-058,B1,grammar,aspect,text,"Translate to Malay: I have never been to Sarawak.",,,,,,,,,,,,,saya tidak pernah ke sarawak|saya belum pernah ke sarawak,"tidak pernah means never; belum pernah (not yet ever) is also natural.",aspect-markers,grammar
b1-059,B1,grammar,aspect,text,"Translate to Malay: They are still waiting for the bus.",,,,,,,,,,,,,mereka masih menunggu bas|mereka masih menunggu bas itu,"masih means still, marking an action that continues.",aspect-markers,grammar
b1-060,B1,grammar,aspect,word_order,"Arrange to mean I will go to the market tomorrow: ke / akan / esok / saya / pergi / pasar",,,,,,,,,,,,,saya akan pergi ke pasar esok,"akan marks the future; the time word esok can sit at the end.",aspect-markers,grammar
b1-061,B1,grammar,aspect,fill_blank,"Fill in the blank: Bas itu ___ bertolak, jadi kita perlu menunggu bas seterusnya. (already, completed)",,,,,,,,,,,,,sudah|telah,"sudah or telah marks the completed action: the bus has already departed.",aspect-markers,grammar
b1-062,B1,grammar,aspect,mcq,"Which sentence is correct for She has not arrived yet?","Dia belum tiba.",true,"Correct - belum means not yet, fitting an action that has not happened.","Dia tidak tiba.",false,"tidak tiba means does not arrive, not the not yet meaning.","Dia sudah tiba.",false,"sudah tiba means has already arrived, the opposite.","Dia akan tiba.",false,"akan tiba means will arrive, the future.",,"belum means not yet; tidak is a plain negative without the not yet sense.",aspect-markers,grammar
b1-063,B1,grammar,conjunctions,mcq,"Choose the correct word: ___ hujan lebat, mereka tetap pergi memancing.","Walaupun",true,"Correct - walaupun (although) fits because going fishing is unexpected given the rain.","Kerana",false,"kerana (because) would wrongly say the rain caused them to go.","Supaya",false,"supaya (so that) marks a purpose, not a contrast.","Atau",false,"atau (or) does not link a contrast.",,"walaupun introduces a concession: although it rained, they still went.",conjunctions,grammar
b1-064,B1,grammar,conjunctions,mcq,"Choose the correct word: Dia belajar bersungguh-sungguh ___ lulus peperiksaan.","supaya",true,"Correct - supaya (so that) gives the purpose of studying hard.","tetapi",false,"tetapi (but) marks a contrast, not a purpose.","kerana",false,"kerana would explain a cause, but here passing is the goal.","walaupun",false,"walaupun (although) marks a concession, not a purpose.",,"supaya marks purpose: he studied hard so that he would pass.",conjunctions,grammar
b1-065,B1,grammar,conjunctions,mcq,"Which sentence contains a mistake?","Dia tidak datang kerana dia sakit.",false,"This is correct - kerana gives the reason for not coming.","Walaupun dia kaya, dia sangat berjimat.",false,"This is correct - walaupun introduces a concession.","Saya suka kopi kerana saya tidak suka teh.",false,"This is acceptable - kerana states a reason.","Dia rajin walaupun dia mahu berjaya.",true,"Correct - this is the mistake; wanting to succeed is a reason, so kerana fits, not walaupun.",,"walaupun marks a contrast; a straightforward reason needs kerana or sebab.",conjunctions,grammar
b1-066,B1,grammar,conjunctions,fill_blank,"Fill in the blank: Saya akan tunggu di sini ___ kamu kembali. (until)",,,,,,,,,,,,,sehingga|hingga,"sehingga (or hingga) means until, marking the end point of the waiting.",conjunctions,grammar
b1-067,B1,grammar,conjunctions,mcq,"Choose the correct word: ___ kamu rajin atau malas, kamu mesti menyiapkan tugasan ini.","Sama ada",true,"Correct - sama ada ... atau means whether ... or, fitting the two options.","Kerana",false,"kerana introduces a single reason, not a whether-or choice.","Supaya",false,"supaya marks purpose, not a choice.","Tetapi",false,"tetapi is a simple but and does not pair with atau here.",,"sama ada ... atau means whether ... or, presenting alternatives.",conjunctions,grammar
b1-068,B1,grammar,conjunctions,text,"Translate to Malay: Although he is tired, he keeps working.",,,,,,,,,,,,,walaupun dia letih dia terus bekerja|meskipun dia letih dia terus bekerja|walaupun penat dia terus bekerja,"walaupun (or meskipun) means although; terus bekerja means keeps working.",conjunctions,grammar
b1-069,B1,grammar,conjunctions,text,"Translate to Malay: I stayed at home because it was raining.",,,,,,,,,,,,,saya tinggal di rumah kerana hujan|saya duduk di rumah kerana hujan|saya tinggal di rumah sebab hujan,"kerana (or sebab) introduces the reason for staying home.",conjunctions,grammar
b1-070,B1,grammar,conjunctions,word_order,"Arrange to mean He ran fast so that he would not be late: lewat / supaya / dia / pantas / tidak / berlari",,,,,,,,,,,,,dia berlari pantas supaya tidak lewat,"supaya marks the purpose; the clause after it states the goal.",conjunctions,grammar
b1-071,B1,grammar,conjunctions,mcq,"Choose the correct word: Dia berasa gembira ___ sedih pada masa yang sama.","dan",true,"Correct - dan (and) joins the two feelings that exist together.","atau",false,"atau (or) would suggest only one feeling, not both at once.","kerana",false,"kerana introduces a reason, not a second feeling.","walaupun",false,"walaupun marks a concession and would change the meaning.",,"dan simply joins two items: happy and sad at the same time.",conjunctions,grammar
b1-072,B1,grammar,conjunctions,fill_blank,"Fill in the blank: Cuaca hari ini panas, ___ saya tetap mahu keluar berjoging. (but)",,,,,,,,,,,,,tetapi|namun|tapi,"tetapi (or namun) marks the contrast between hot weather and still wanting to go out.",conjunctions,grammar
b1-073,B1,grammar,conjunctions,mcq,"What is the difference between kerana and oleh sebab itu?","kerana introduces the cause; oleh sebab itu introduces the result.",true,"Correct - kerana is followed by the reason; oleh sebab itu is followed by the consequence.","They are identical in use.",false,"They differ: one points to the cause, the other to the result.","oleh sebab itu means although.",false,"although is walaupun; oleh sebab itu means therefore.","kerana means so that.",false,"so that is supaya; kerana means because.",,"kerana = because (cause follows); oleh sebab itu = therefore (result follows).",conjunctions,grammar
b1-074,B1,grammar,relative-yang,mcq,"How do you say the woman who is reading a book?","wanita yang sedang membaca buku",true,"Correct - yang follows the noun and introduces the descriptive clause.","wanita sedang yang membaca buku",false,"yang must come right after the noun, before sedang.","yang wanita sedang membaca buku",false,"yang cannot begin the phrase before the noun.","wanita membaca buku yang sedang",false,"yang is misplaced at the end.",,"The pattern is noun plus yang plus the clause: wanita yang sedang membaca buku.",relative-yang,grammar
b1-075,B1,grammar,relative-yang,mcq,"Which sentence contains a mistake?","Pelajar yang rajin itu mendapat hadiah.",false,"This is correct - yang links pelajar to its description rajin.","Rumah yang besar itu milik datuk saya.",false,"This is correct - yang introduces the description besar.","Saya suka makanan yang pedas.",false,"This is correct - yang links makanan to pedas.","Yang baju merah itu cantik.",true,"Correct - this is the mistake; the noun baju must come before yang, not after.",,"yang follows the noun it describes; the correct phrase is baju yang merah itu.",relative-yang,grammar
b1-076,B1,grammar,relative-yang,fill_blank,"Fill in the blank: Lelaki ___ memandu kereta itu ialah jiran saya. (who)",,,,,,,,,,,,,yang,"yang links lelaki to the clause describing him: the man who drives that car.",relative-yang,grammar
b1-077,B1,grammar,relative-yang,text,"Translate to Malay: The food that we ate was delicious.",,,,,,,,,,,,,makanan yang kami makan sedap|makanan yang kami makan itu sedap,"yang introduces the clause kami makan describing makanan.",relative-yang,grammar
b1-078,B1,grammar,relative-yang,text,"Translate to Malay: I know the man who lives next door.",,,,,,,,,,,,,saya kenal lelaki yang tinggal di sebelah|saya mengenali lelaki yang tinggal di sebelah,"yang links lelaki to the clause tinggal di sebelah.",relative-yang,grammar
b1-079,B1,grammar,relative-yang,word_order,"Arrange to mean The student who won the prize is my friend: kawan / memenangi / pelajar / itu / saya / yang / hadiah / ialah",,,,,,,,,,,,,pelajar yang memenangi hadiah itu ialah kawan saya,"yang introduces the clause memenangi hadiah describing pelajar.",relative-yang,grammar
b1-080,B1,grammar,relative-yang,word_order,"Arrange to mean This is the house that my father built: ayah / dibina / rumah / ini / oleh / yang / saya",,,,,,,,,,,,,ini rumah yang dibina oleh ayah saya,"yang introduces a passive clause dibina oleh ayah saya describing rumah.",relative-yang,grammar
b1-081,B1,grammar,relative-yang,mcq,"In the phrase yang paling pandai, what does yang add?",It picks out a specific one - the one who is cleverest,true,"Correct - yang nominalises the description, meaning the one that is.",It marks the past tense,false,"Malay has no tense, and yang does not mark it.",It makes the phrase a question,false,"yang does not form questions.",It makes the noun plural,false,"yang does not mark number.",,"yang plus a description picks out the one that is ...: yang paling pandai means the cleverest one.",relative-yang,grammar
b1-082,B1,grammar,relative-yang,mcq,"Which sentence is correct for the keys that are on the table?","kunci yang ada di atas meja",true,"Correct - yang follows kunci and introduces the location clause.","kunci di atas meja yang",false,"yang is wrongly placed at the end of the phrase.","yang kunci di atas meja ada",false,"yang cannot start the phrase, and the order is wrong.","kunci ada yang di atas meja",false,"yang must come directly after the noun kunci.",,"The pattern is noun plus yang plus clause: kunci yang ada di atas meja.",relative-yang,grammar
